Carrier Code,Date,Flight_Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),month,org_clouds,org_pres,org_snow,org_temp,org_solar_rad,org_wind_spd,dest_clouds,dest_pres,dest_snow,dest_temp,dest_solar_rad,dest_wind_spd
UA,2022-08-10,604,N469UA,DEN,15:10,15:15,199,201,5,15:11,4,0,0,0,0,0,August,16,833.8,0,26.7,317.7,2.7,78,1003.2,0,21.3,102,2.2
UA,2022-08-10,1046,N64844,ORD,23:59,23:40,114,103,-19,23:37,3,0,0,0,0,0,August,2,1000,0,20.9,316.4,1.6,78,1003.2,0,21.3,102,2.2
UA,2022-08-10,1559,N822UA,ORD,16:50,16:33,115,101,-17,16:28,5,0,0,0,0,0,August,2,1000,0,20.9,316.4,1.6,78,1003.2,0,21.3,102,2.2
UA,2022-08-10,2615,N851UA,IAD,23:35,0:26,73,81,51,0:22,4,43,0,8,0,0,August,62,1006.9,0,28.6,240.3,1.5,78,1003.2,0,21.3,102,2.2
UA,2021-08-11,1422,N401UA,ORD,21:07,21:06,112,101,-1,21:01,5,0,0,0,0,0,August,71,989.6,0,26.4,162.9,5.3,54,997.8,0,28.5,297.3,3.6
UA,2022-08-11,604,N465UA,DEN,15:10,15:38,199,232,28,15:32,6,0,0,28,0,0,August,22,831.3,0,27,314.1,3.5,20,999.4,0,21.6,295.2,3.8
UA,2022-08-11,1046,N36444,ORD,23:59,23:46,114,102,-13,23:40,6,0,0,0,0,0,August,14,1000.5,0,22,294.8,4.6,20,999.4,0,21.6,295.2,3.8
UA,2022-08-11,1559,N421UA,ORD,16:50,16:36,115,106,-14,16:22,14,0,0,0,0,0,August,14,1000.5,0,22,294.8,4.6,20,999.4,0,21.6,295.2,3.8
UA,2022-08-11,2615,N801UA,IAD,23:35,1:22,73,61,107,1:18,4,107,0,0,0,0,August,66,1004.5,0,25.7,210.6,2.5,20,999.4,0,21.6,295.2,3.8
UA,2021-08-12,1422,N809UA,ORD,21:07,20:54,112,101,-13,20:50,4,0,0,0,0,0,August,88,991.9,0,26.2,122.5,3.6,56,998.3,0,27.8,219.6,3.9
UA,2022-08-12,604,N489UA,DEN,15:10,15:06,199,196,-4,15:03,3,0,0,0,0,0,August,43,831.4,0,26.8,308.7,3.1,15,1004.1,0,19.6,309.4,3.2
UA,2022-08-12,1046,N53441,ORD,23:59,23:42,114,105,-17,23:35,7,0,0,0,0,0,August,72,1001.9,0,20.6,98.9,2.8,15,1004.1,0,19.6,309.4,3.2
UA,2022-08-12,1559,N855UA,ORD,16:50,16:39,115,106,-11,16:34,5,0,0,0,0,0,August,72,1001.9,0,20.6,98.9,2.8,15,1004.1,0,19.6,309.4,3.2
UA,2022-08-12,2615,N895UA,IAD,23:35,23:33,73,77,-2,23:28,5,0,0,0,0,0,August,43,1006.3,0,25.8,306.3,2.5,15,1004.1,0,19.6,309.4,3.2
UA,2021-08-13,1422,N810UA,ORD,21:07,21:59,112,131,52,21:53,6,33,0,19,0,0,August,76,997,0,23.3,206.2,2.9,78,1000.5,0,26.9,186.1,2.9
UA,2022-08-13,604,N471UA,DEN,15:10,15:06,199,198,-4,15:01,5,0,0,0,0,0,August,45,831.8,0,24.5,293.7,3.7,6,1005.2,0,18.9,306.8,2
UA,2022-08-13,776,N62894,ORD,0:15,0:06,114,105,-9,0:01,5,0,0,0,0,0,August,76,997.4,0,21.4,222.6,4.3,6,1005.2,0,18.9,306.8,2
UA,2022-08-13,2615,N880UA,IAD,23:35,23:28,73,73,-7,23:19,9,0,0,0,0,0,August,25,1009.4,0,23.6,308.4,1.8,6,1005.2,0,18.9,306.8,2
UA,2021-08-14,1422,N835UA,ORD,21:07,21:06,112,101,-1,21:03,3,0,0,0,0,0,August,38,1002.2,0,22.3,165.4,3.4,52,1004.9,0,23.9,283.1,4
UA,2022-08-14,604,N481UA,DEN,15:10,15:05,199,197,-5,14:59,6,0,0,0,0,0,August,54,829.6,0,23.9,258.9,3.7,35,1002.4,0,19.3,281.8,2.2
UA,2022-08-14,1046,N61887,ORD,23:59,23:47,114,105,-12,23:41,6,0,0,0,0,0,August,76,992.7,0,20.8,178,3.6,35,1002.4,0,19.3,281.8,2.2
UA,2022-08-14,1559,N402UA,ORD,16:50,16:26,115,94,-24,16:22,4,0,0,0,0,0,August,76,992.7,0,20.8,178,3.6,35,1002.4,0,19.3,281.8,2.2
UA,2022-08-14,2615,N815UA,IAD,23:35,23:15,73,60,-20,23:11,4,0,0,0,0,0,August,75,1007.2,0,24.2,184.5,2.4,35,1002.4,0,19.3,281.8,2.2
UA,2021-08-15,1422,N846UA,ORD,21:07,21:06,112,95,-1,21:03,3,0,0,0,0,0,August,1,1001.2,0,22.3,308.4,3.5,56,1008.9,0,19.6,149.9,2
UA,2022-08-15,604,N473UA,DEN,15:10,15:15,199,202,5,15:10,5,0,0,0,0,0,August,79,829.9,0,20.9,141.2,3.4,57,1000.5,0,21,252.9,2
UA,2022-08-15,1046,N68843,ORD,23:59,0:16,114,104,17,0:10,6,6,0,0,0,11,August,69,996.7,0,21.1,159.3,3.9,57,1000.5,0,21,252.9,2
UA,2022-08-15,1559,N4888U,ORD,16:50,16:48,115,99,-2,16:43,5,0,0,0,0,0,August,69,996.7,0,21.1,159.3,3.9,57,1000.5,0,21,252.9,2
UA,2022-08-15,2615,N807UA,IAD,23:35,23:37,73,66,2,23:33,4,0,0,0,0,0,August,94,1006,0,22.1,89,1.8,57,1000.5,0,21,252.9,2
UA,2021-08-16,1422,N811UA,ORD,21:07,20:58,112,106,-9,20:53,5,0,0,0,0,0,August,1,997.3,0,21.9,306.7,2.7,86,1007.2,0,19.1,85.7,2.3
UA,2022-08-16,604,N485UA,DEN,15:10,15:05,199,192,-5,15:00,5,0,0,0,0,0,August,95,832.1,0,18.5,91.2,2.8,86,1002.1,0,22.3,189.6,2.7
UA,2022-08-16,1046,N66848,ORD,23:59,0:01,114,113,2,23:52,9,0,0,0,0,0,August,26,998.5,0,21.4,280.8,3.5,86,1002.1,0,22.3,189.6,2.7
UA,2022-08-16,1559,N441UA,ORD,16:50,16:33,115,101,-17,16:29,4,0,0,0,0,0,August,26,998.5,0,21.4,280.8,3.5,86,1002.1,0,22.3,189.6,2.7
UA,2022-08-16,2615,N420UA,IAD,23:35,23:37,73,63,2,23:33,4,0,0,0,0,0,August,53,1005.4,0,23.1,294.3,1.3,86,1002.1,0,22.3,189.6,2.7
UA,2021-08-17,1422,N851UA,ORD,21:07,21:00,112,113,-7,20:47,13,0,0,0,0,0,August,33,995.4,0,23,263.9,2.3,98,1004.6,0,23.3,83.3,3.3
UA,2022-08-17,604,N466UA,DEN,15:10,15:15,199,201,5,15:11,4,0,0,0,0,0,August,20,832.7,0,21.1,313.2,2.3,94,1002,0,21,88.7,1.7
UA,2022-08-17,1046,N62884,ORD,23:59,23:49,114,110,-10,23:32,17,0,0,0,0,0,August,32,999,0,21.5,253.8,3,94,1002,0,21,88.7,1.7
UA,2022-08-17,1559,N803UA,ORD,16:50,17:02,115,131,12,16:56,6,0,0,0,0,0,August,32,999,0,21.5,253.8,3,94,1002,0,21,88.7,1.7
UA,2022-08-17,2615,N899UA,IAD,23:35,23:27,73,70,-8,23:21,6,0,0,0,0,0,August,42,1005.9,0,23.8,301.2,1.4,94,1002,0,21,88.7,1.7
UA,2021-08-18,1422,N817UA,ORD,21:07,21:29,112,93,22,21:25,4,0,0,0,0,22,August,67,997.1,0,24.2,220.2,1.9,100,1005,0,23.2,50.1,2.6
UA,2022-08-18,604,N482UA,DEN,15:10,15:25,199,204,15,15:19,6,10,0,5,0,0,August,15,831.1,0,22.8,305.1,3.1,96,998.4,0,20.9,86,3.6
UA,2022-08-18,1046,N68836,ORD,23:59,23:41,114,102,-18,23:37,4,0,0,0,0,0,August,37,996.1,0,22.2,291.5,2.3,96,998.4,0,20.9,86,3.6
UA,2022-08-18,1559,N811UA,ORD,16:50,16:48,115,113,-2,16:43,5,0,0,0,0,0,August,37,996.1,0,22.2,291.5,2.3,96,998.4,0,20.9,86,3.6
UA,2022-08-18,2615,N890UA,IAD,23:35,23:16,73,62,-19,23:13,3,0,0,0,0,0,August,9,1007.6,0,23.6,308.9,2.2,96,998.4,0,20.9,86,3.6
UA,2021-08-19,1422,N880UA,ORD,22:37,23:06,112,114,29,23:03,3,0,0,4,0,25,August,34,996.5,0,24.5,288.7,1.5,98,998.8,0,23.9,64.9,5.2
UA,2022-08-19,604,N463UA,DEN,15:10,15:14,199,203,4,15:10,4,0,0,0,0,0,August,80,829,0,22,251.2,3.1,34,1001.8,0,23.3,291.1,2.4
UA,2022-08-19,1046,N37419,ORD,23:59,0:28,114,113,29,0:23,5,29,0,0,0,0,August,51,994.1,0,24.2,262.5,3.5,34,1001.8,0,23.3,291.1,2.4
UA,2022-08-19,1559,N455UA,ORD,16:50,16:44,115,103,-6,16:41,3,0,0,0,0,0,August,51,994.1,0,24.2,262.5,3.5,34,1001.8,0,23.3,291.1,2.4
UA,2022-08-19,2615,N847UA,IAD,23:35,23:37,73,78,2,23:33,4,0,0,0,0,0,August,42,1015.9,0,25.9,264,3.1,34,1001.8,0,23.3,291.1,2.4
UA,2021-08-20,1422,N427UA,ORD,21:07,21:08,112,113,1,21:04,4,0,0,0,0,0,August,21,992.9,0,25,296.3,1.5,95,998.7,0,24.3,61.3,2.3
UA,2022-08-20,604,N423UA,DEN,15:10,14:57,199,189,-13,14:53,4,0,0,0,0,0,August,73,830.2,0,18.7,173.7,4.5,36,1004,0,23.5,276.6,2.3
UA,2022-08-20,776,N37456,ORD,0:15,0:50,114,140,35,0:45,5,9,0,26,0,0,August,80,994.1,0,21.3,176,3.4,36,1004,0,23.5,276.6,2.3
UA,2022-08-20,2615,N893UA,IAD,23:35,23:28,73,69,-7,23:15,13,0,0,0,0,0,August,43,1016.2,0,26.6,300.9,2.4,36,1004,0,23.5,276.6,2.3
UA,2021-08-21,1422,N410UA,ORD,21:07,21:24,112,127,17,21:19,5,0,0,17,0,0,August,77,990.2,0,26.6,112.1,3,98,997.9,0,25.3,62.5,1.9
UA,2022-08-21,604,N460UA,DEN,15:10,15:12,199,202,2,15:07,5,0,0,0,0,0,August,67,830.4,0,19.3,220,2.3,92,1001.7,0,22,92.1,2.5
UA,2022-08-21,1046,N61886,ORD,23:59,23:35,114,96,-24,23:29,6,0,0,0,0,0,August,53,994.5,0,21,199.4,3.4,92,1001.7,0,22,92.1,2.5
UA,2022-08-21,1559,N37506,ORD,16:50,16:55,115,124,5,16:41,14,0,0,0,0,0,August,53,994.5,0,21,199.4,3.4,92,1001.7,0,22,92.1,2.5
UA,2022-08-21,2615,N838UA,IAD,23:35,23:58,73,85,23,23:46,12,11,0,12,0,0,August,90,1008.2,0,25.1,84.8,2.3,92,1001.7,0,22,92.1,2.5
UA,2021-08-22,1422,N892UA,ORD,21:07,21:06,112,113,-1,21:03,3,0,0,0,0,0,August,37,993.9,0,23.5,275.5,4.2,66,996.6,0,25.6,187,2.7
UA,2022-08-22,604,N424UA,DEN,15:10,15:12,199,200,2,15:06,6,0,0,0,0,0,August,38,830.7,0,21.4,267.2,2.2,95,997.4,0,21.3,99.8,1.8
UA,2022-08-22,1046,N69804,ORD,23:59,0:12,114,117,13,0:02,10,0,0,0,0,0,August,21,996.5,0,21.3,263.9,2.9,95,997.4,0,21.3,99.8,1.8
UA,2022-08-22,1559,N815UA,ORD,16:50,16:42,115,108,-8,16:38,4,0,0,0,0,0,August,21,996.5,0,21.3,263.9,2.9,95,997.4,0,21.3,99.8,1.8
UA,2022-08-22,2615,N802UA,IAD,23:35,23:49,73,75,14,23:42,7,0,0,0,0,0,August,86,1002,0,25.2,144.6,2.5,95,997.4,0,21.3,99.8,1.8
UA,2021-08-23,1422,N897UA,ORD,21:07,20:50,112,101,-17,20:42,8,0,0,0,0,0,August,36,993.6,0,25.3,280.4,2.4,65,995,0,25.5,219.8,2.1
UA,2022-08-23,604,N469UA,DEN,15:14,15:14,199,202,0,15:09,5,0,0,0,0,0,August,12,829.2,0,22,297.7,2.6,94,995.1,0,21.2,58.8,3.3
UA,2022-08-23,1046,N37521,ORD,23:59,0:07,114,128,8,23:39,28,0,0,0,0,0,August,28,995.6,0,22.3,258.4,2.5,94,995.1,0,21.2,58.8,3.3
UA,2022-08-23,1559,N801UA,ORD,16:50,16:42,115,113,-8,16:37,5,0,0,0,0,0,August,28,995.6,0,22.3,258.4,2.5,94,995.1,0,21.2,58.8,3.3
UA,2022-08-23,2615,N851UA,IAD,23:35,23:37,73,66,2,23:32,5,0,0,0,0,0,August,14,1001.4,0,26.3,299.8,2.5,94,995.1,0,21.2,58.8,3.3
UA,2021-08-24,1422,N819UA,ORD,21:07,12:19,112,99,912,12:16,3,800,0,0,0,112,August,79,993.5,0,27.4,136.1,3.6,17,999.5,0,25.7,284.6,3.8
UA,2022-08-24,604,N491UA,DEN,15:14,15:42,198,233,28,15:38,4,0,0,28,0,0,August,8,830.4,0,22.5,298.4,2.4,21,999.8,0,23.2,287.4,3.3
UA,2022-08-24,1046,N69829,ORD,23:59,23:46,114,107,-13,23:35,11,0,0,0,0,0,August,32,997.2,0,23.3,251.7,1.6,21,999.8,0,23.2,287.4,3.3
UA,2022-08-24,1559,N423UA,ORD,16:50,16:38,115,103,-12,16:31,7,0,0,0,0,0,August,32,997.2,0,23.3,251.7,1.6,21,999.8,0,23.2,287.4,3.3
UA,2022-08-24,2615,N879UA,IAD,23:35,23:28,73,67,-7,23:23,5,0,0,0,0,0,August,18,1005.5,0,26.6,295.6,2,21,999.8,0,23.2,287.4,3.3
UA,2021-08-25,1422,N879UA,ORD,21:07,21:48,112,104,41,21:44,4,0,41,0,0,0,August,80,996.4,0,25.3,168.1,2.9,83,1003.2,0,25.6,195.2,2
UA,2022-08-25,604,N409UA,DEN,15:10,15:28,199,197,18,15:23,5,18,0,0,0,0,August,45,831.2,0,20.7,243.8,3.7,35,1002.1,0,22.8,268.8,2.3
UA,2022-08-25,1046,N53441,ORD,23:59,23:59,114,105,0,23:53,6,0,0,0,0,0,August,81,995.2,0,22.3,155.2,2.6,35,1002.1,0,22.8,268.8,2.3
UA,2022-08-25,1559,N421UA,ORD,16:50,16:30,115,101,-20,16:22,8,0,0,0,0,0,August,81,995.2,0,22.3,155.2,2.6,35,1002.1,0,22.8,268.8,2.3
UA,2022-08-25,2615,N467UA,IAD,23:35,23:29,73,67,-6,23:24,5,0,0,0,0,0,August,63,1007.1,0,26.8,134.4,1.7,35,1002.1,0,22.8,268.8,2.3
UA,2021-08-26,1422,N462UA,ORD,21:07,23:25,112,105,138,23:21,4,0,0,0,0,138,August,50,998.3,0,24.7,270,2.5,52,1004,0,27.7,266.3,2.1
UA,2022-08-26,604,N447UA,DEN,15:10,15:25,199,210,15,15:18,7,0,0,15,0,0,August,66,828.6,0,21,197.2,3.1,78,998,0,22.7,141.7,3.2
UA,2022-08-26,1046,N66825,ORD,23:59,23:58,114,109,-1,23:50,8,0,0,0,0,0,August,46,997.2,0,20.9,234.8,3.8,78,998,0,22.7,141.7,3.2
UA,2022-08-26,1559,N427UA,ORD,16:50,16:31,115,102,-19,16:26,5,0,0,0,0,0,August,46,997.2,0,20.9,234.8,3.8,78,998,0,22.7,141.7,3.2
UA,2022-08-26,2615,N852UA,IAD,23:35,0:08,73,97,33,23:57,11,9,0,24,0,0,August,30,1004.2,0,27.8,288,2.2,78,998,0,22.7,141.7,3.2
UA,2021-08-27,1422,N890UA,ORD,21:07,21:12,112,111,5,21:09,3,0,0,0,0,0,August,72,996,0,26.1,240.7,2.6,68,1004.8,0,26,160.3,2.2
UA,2022-08-27,604,N447UA,DEN,15:10,15:03,199,193,-7,14:58,5,0,0,0,0,0,August,19,824.1,0,23.5,285.5,4,38,1003,0,21.6,251.1,2.5
UA,2022-08-27,776,N75435,ORD,0:15,0:02,114,103,-13,23:52,10,0,0,0,0,0,August,73,996.6,0,21.2,106.3,2.6,38,1003,0,21.6,251.1,2.5
UA,2022-08-27,2615,N895UA,IAD,23:35,23:39,73,82,4,23:35,4,0,0,0,0,0,August,39,1005,0,27.9,276.9,1.5,38,1003,0,21.6,251.1,2.5
UA,2021-08-28,1422,N834UA,ORD,21:07,22:40,112,110,93,22:36,4,0,0,0,0,93,August,63,996.7,0,28.5,212,3.8,50,1006.8,0,22.7,219.9,3.4
UA,2022-08-28,604,N447UA,DEN,15:10,15:08,199,193,-2,15:03,5,0,0,0,0,0,August,29,823.2,0,24.6,264.7,5.3,31,1003.9,0,21.2,259.5,2.3
UA,2022-08-28,1046,N68453,ORD,23:59,0:46,114,120,47,0:40,6,0,41,6,0,0,August,95,991.5,0,25.4,95,4.7,31,1003.9,0,21.2,259.5,2.3
UA,2022-08-28,1559,N416UA,ORD,16:50,16:30,115,100,-20,16:26,4,0,0,0,0,0,August,95,991.5,0,25.4,95,4.7,31,1003.9,0,21.2,259.5,2.3
UA,2022-08-28,2615,N836UA,IAD,23:35,23:50,73,61,15,23:45,5,2,0,0,0,13,August,30,1008,0,27.8,273.4,1.6,31,1003.9,0,21.2,259.5,2.3
UA,2021-08-29,1422,N846UA,ORD,21:07,21:07,112,110,0,21:01,6,0,0,0,0,0,August,41,994.7,0,27.3,205.4,3.9,75,1003.3,0,24.5,134.4,3.3
UA,2022-08-29,604,N408UA,DEN,15:10,15:04,199,198,-6,14:59,5,0,0,0,0,0,August,6,829.7,0,22.9,291.3,3.2,62,999.8,0,27.6,242.9,5.3
UA,2022-08-29,1046,N62883,ORD,23:59,1:05,114,122,66,0:51,14,26,0,8,0,32,August,82,990.4,0,24.6,90.8,4.6,62,999.8,0,27.6,242.9,5.3
UA,2022-08-29,1559,N837UA,ORD,16:50,0:00,115,0,0,0:00,0,0,0,0,0,0,August,82,990.4,0,24.6,90.8,4.6,62,999.8,0,27.6,242.9,5.3
UA,2022-08-29,2615,N854UA,IAD,23:35,0:34,73,64,59,0:29,5,59,0,0,0,0,August,26,1008.3,0,28.1,283.1,2.5,62,999.8,0,27.6,242.9,5.3
UA,2021-08-30,1422,N456UA,ORD,21:07,21:01,112,96,-6,20:57,4,0,0,0,0,0,August,35,993.1,0,24.2,267,2.8,81,996,0,25.6,145,4.2
UA,2022-08-30,604,N410UA,DEN,15:10,15:17,199,209,7,15:10,7,0,0,0,0,0,August,19,833.3,0,23.7,283.8,2.6,87,994.3,0,25.7,89.7,4.1
UA,2022-08-30,1046,N69816,ORD,23:59,23:54,114,109,-5,23:48,6,0,0,0,0,0,August,12,993.6,0,23.3,279.7,3.8,87,994.3,0,25.7,89.7,4.1
UA,2022-08-30,1559,N811UA,ORD,16:50,16:41,115,104,-9,16:34,7,0,0,0,0,0,August,12,993.6,0,23.3,279.7,3.8,87,994.3,0,25.7,89.7,4.1
UA,2022-08-30,2615,N854UA,IAD,23:35,23:28,73,67,-7,23:23,5,0,0,0,0,0,August,39,1002.2,0,27.5,246.7,3.5,87,994.3,0,25.7,89.7,4.1
UA,2021-08-31,1422,N834UA,ORD,21:07,21:54,112,102,47,21:49,5,0,0,0,0,47,August,48,989.5,0,23.6,265.9,3.1,68,994.4,0,22.8,231.4,3.3
UA,2022-08-31,604,N470UA,DEN,15:10,14:57,199,193,-13,14:52,5,0,0,0,0,0,August,31,831.8,0,24.2,238.4,3.6,48,993.4,0,21.4,257.3,5.5
UA,2022-08-31,1046,N66848,ORD,23:59,0:08,114,101,9,0:03,5,0,0,0,0,0,August,11,996.1,0,23.6,262.3,4.3,48,993.4,0,21.4,257.3,5.5
UA,2022-08-31,1559,N893UA,ORD,16:50,16:35,115,102,-15,16:30,5,0,0,0,0,0,August,11,996.1,0,23.6,262.3,4.3,48,993.4,0,21.4,257.3,5.5
UA,2022-08-31,2615,N460UA,IAD,23:35,23:36,73,60,1,23:32,4,0,0,0,0,0,August,23,1002,0,25.3,217.9,2.5,48,993.4,0,21.4,257.3,5.5
UA,2021-09-01,1422,N483UA,ORD,21:07,21:12,112,112,5,21:08,4,0,0,0,0,0,September,25,992.8,0,22.2,273.5,6.2,96,995.8,0,19.3,58.8,2
UA,2022-09-01,604,N410UA,DEN,15:10,15:17,199,204,7,15:12,5,0,0,0,0,0,September,17,828.9,0,24.4,266.9,2.4,25,1000.1,0,19.1,244.8,4.8
UA,2022-09-01,1046,N68891,ORD,23:59,23:47,114,103,-12,23:43,4,0,0,0,0,0,September,49,996.6,0,25.6,175.6,3.4,25,1000.1,0,19.1,244.8,4.8
UA,2022-09-01,1559,N892UA,ORD,16:50,17:02,115,122,12,16:51,11,0,0,0,0,0,September,49,996.6,0,25.6,175.6,3.4,25,1000.1,0,19.1,244.8,4.8
UA,2022-09-01,2615,N414UA,IAD,23:35,23:19,73,65,-16,23:15,4,0,0,0,0,0,September,1,1005.5,0,25.9,284.7,2.1,25,1000.1,0,19.1,244.8,4.8
UA,2021-09-02,1422,N411UA,ORD,21:07,20:58,112,104,-9,20:54,4,0,0,0,0,0,September,54,997.7,0,21.8,147.9,3.7,53,999.1,0,15.9,106.4,3.4
UA,2022-09-02,604,N410UA,DEN,15:10,15:04,199,195,-6,14:59,5,0,0,0,0,0,September,47,830,0,26.2,236.8,4.2,8,1007.3,0,17.7,269.3,2.4
UA,2022-09-02,1046,N75425,ORD,23:59,23:41,114,97,-18,23:36,5,0,0,0,0,0,September,88,997,0,25.4,91.5,3.5,8,1007.3,0,17.7,269.3,2.4
UA,2022-09-02,1559,N894UA,ORD,16:50,16:25,115,94,-25,16:21,4,0,0,0,0,0,September,88,997,0,25.4,91.5,3.5,8,1007.3,0,17.7,269.3,2.4
UA,2022-09-02,2615,N837UA,IAD,23:35,23:12,73,61,-23,23:08,4,0,0,0,0,0,September,52,1011,0,26,175.6,1.6,8,1007.3,0,17.7,269.3,2.4
UA,2021-09-03,1422,N811UA,ORD,21:07,20:56,112,100,-11,20:52,4,0,0,0,0,0,September,94,996.7,0,21.5,91.2,3.5,78,1003.6,0,17.9,95.5,3
UA,2022-09-03,604,N429UA,DEN,15:10,15:21,199,211,11,15:16,5,0,0,0,0,0,September,15,834.7,0,23.6,280.4,3.5,71,1006.3,0,21.2,172.3,2.6
UA,2022-09-03,776,N39461,ORD,0:15,23:51,114,98,-24,23:46,5,0,0,0,0,0,September,72,998.6,0,23.5,192.5,3.3,71,1006.3,0,21.2,172.3,2.6
UA,2022-09-03,2615,N829UA,IAD,23:35,23:25,73,69,-10,23:19,6,0,0,0,0,0,September,79,1012.9,0,26.1,185.3,1.6,71,1006.3,0,21.2,172.3,2.6
UA,2021-09-04,1422,N894UA,ORD,21:07,20:59,112,104,-8,20:56,3,0,0,0,0,0,September,93,990.8,0,20.9,69.9,3.5,40,1001,0,19,233.3,2.2
UA,2022-09-04,604,N453UA,DEN,15:10,15:16,199,205,6,15:11,5,0,0,0,0,0,September,3,830.7,0,25.2,279.3,2.6,80,1004.7,0,22.3,58.2,2.9
UA,2022-09-04,1046,N37466,ORD,23:59,23:50,114,113,-9,23:44,6,0,0,0,0,0,September,93,998.5,0,20.8,69.8,5.1,80,1004.7,0,22.3,58.2,2.9
UA,2022-09-04,1559,N462UA,ORD,16:50,16:42,115,109,-8,16:38,4,0,0,0,0,0,September,93,998.5,0,20.8,69.8,5.1,80,1004.7,0,22.3,58.2,2.9
UA,2022-09-04,2615,N807UA,IAD,23:35,23:29,73,67,-6,23:24,5,0,0,0,0,0,September,76,1009.5,0,26.6,202.4,2.6,80,1004.7,0,22.3,58.2,2.9
UA,2021-09-05,1422,N483UA,ORD,21:07,20:56,112,90,-11,20:52,4,0,0,0,0,0,September,15,990.7,0,22.2,257.3,4,77,993.1,0,20.2,129.9,2.9
UA,2022-09-05,604,N453UA,DEN,15:10,15:17,199,207,7,15:14,3,0,0,0,0,0,September,15,828.3,0,26.7,265.5,2.5,100,1003.7,0,18.9,26.3,2
UA,2022-09-05,1046,N822UA,ORD,23:59,23:58,114,116,-1,23:51,7,0,0,0,0,0,September,86,997.9,0,19.9,71.8,4,100,1003.7,0,18.9,26.3,2
UA,2022-09-05,1559,N898UA,ORD,16:50,16:29,115,99,-21,16:21,8,0,0,0,0,0,September,86,997.9,0,19.9,71.8,4,100,1003.7,0,18.9,26.3,2
UA,2022-09-05,2615,N823UA,IAD,23:35,23:37,73,78,2,23:32,5,0,0,0,0,0,September,99,1007.3,0,26.4,73.1,3,100,1003.7,0,18.9,26.3,2
UA,2021-09-06,1422,N889UA,ORD,21:07,20:45,112,93,-22,20:42,3,0,0,0,0,0,September,13,991.8,0,21.7,265,3,30,994.1,0,19.4,251.9,4.6
UA,2022-09-06,333,N844UA,ORD,21:11,21:13,116,120,2,21:08,5,0,0,0,0,0,September,55,999.2,0,21.5,257.1,2.8,100,1002,0,19.9,42.4,2.7
UA,2022-09-06,604,N873UA,DEN,15:09,15:01,200,196,-8,14:56,5,0,0,0,0,0,September,9,831.5,0,27.1,272.5,2.7,100,1002,0,19.9,42.4,2.7
UA,2022-09-06,2360,N413UA,IAD,18:35,18:45,77,89,10,18:41,4,0,0,0,0,0,September,82,1003.4,0,25.6,201.7,2.5,100,1002,0,19.9,42.4,2.7
UA,2022-09-06,2419,N882UA,ORD,16:51,16:28,111,97,-23,16:24,4,0,0,0,0,0,September,55,999.2,0,21.5,257.1,2.8,100,1002,0,19.9,42.4,2.7
UA,2021-09-07,1422,N852UA,ORD,21:07,22:33,112,102,86,22:28,5,0,0,0,0,86,September,31,986.5,0,22.7,202.6,3.8,20,997.5,0,20.2,250.8,3.2
UA,2022-09-07,333,N428UA,ORD,21:11,21:11,116,118,0,21:04,7,0,0,0,0,0,September,31,999.8,0,21.2,246.7,2.5,100,1001.8,0,19.6,36.3,2.5
UA,2022-09-07,604,N892UA,DEN,15:10,15:13,200,203,3,15:08,5,0,0,0,0,0,September,25,832.8,0,26.9,256.8,2.9,100,1001.8,0,19.6,36.3,2.5
UA,2022-09-07,2360,N486UA,IAD,18:35,19:14,77,71,39,19:07,7,39,0,0,0,0,September,93,1003.9,0,23.2,50.7,1.4,100,1001.8,0,19.6,36.3,2.5
UA,2021-09-08,794,N25705,IAD,23:44,9:38,84,71,594,9:29,9,0,594,0,0,0,September,41,1009.9,0,24.4,183.7,4.2,71,991.9,0,21.6,93,4
UA,2021-09-08,1815,N828UA,ORD,21:02,21:00,117,109,-2,20:55,5,0,0,0,0,0,September,22,988.1,0,20.8,235.7,4.5,71,991.9,0,21.6,93,4
UA,2022-09-08,599,N849UA,ORD,23:59,0:20,110,129,21,23:51,29,0,0,21,0,0,September,4,995.2,0,21.5,260.5,2.3,59,999.5,0,21.9,209.3,1.9
UA,2022-09-08,604,N813UA,DEN,15:10,15:23,200,216,13,15:17,6,0,0,0,0,0,September,41,825.6,0,27.7,226.7,3.6,59,999.5,0,21.9,209.3,1.9
UA,2022-09-08,2360,N425UA,IAD,18:35,18:16,77,64,-19,18:11,5,0,0,0,0,0,September,81,1002.8,0,22.9,132,1.7,59,999.5,0,21.9,209.3,1.9
UA,2021-09-09,794,N15710,IAD,23:44,23:12,84,65,-32,23:08,4,0,0,0,0,0,September,80,1008.8,0,23.3,88.4,2,48,993.8,0,19.2,187.8,2.7
UA,2021-09-09,1815,N853UA,ORD,21:02,20:50,117,107,-12,20:45,5,0,0,0,0,0,September,23,993.7,0,19.6,240.1,3.2,48,993.8,0,19.2,187.8,2.7
UA,2022-09-09,279,N77538,ORD,0:18,0:01,110,98,-17,23:56,5,0,0,0,0,0,September,0,993.5,0,22.8,258.4,2.8,41,1002.6,0,20.7,243.1,1.7
